id,chess960_games,chess960_rating,chess960_rd,chess960_prog,chess960_prov,puzzle_games,puzzle_rating,puzzle_rd,puzzle_prog,puzzle_prov,racingKings_games,racingKings_rating,racingKings_rd,racingKings_prog,racingKings_prov,ultraBullet_games,ultraBullet_rating,ultraBullet_rd,ultraBullet_prog,ultraBullet_prov,blitz_games,blitz_rating,blitz_rd,blitz_prog,blitz_prov,kingOfTheHill_games,kingOfTheHill_rating,kingOfTheHill_rd,kingOfTheHill_prog,kingOfTheHill_prov,crazyhouse_games,crazyhouse_rating,crazyhouse_rd,crazyhouse_prog,crazyhouse_prov,threeCheck_games,threeCheck_rating,threeCheck_rd,threeCheck_prog,threeCheck_prov,bullet_games,bullet_rating,bullet_rd,bullet_prog,bullet_prov,correspondence_games,correspondence_rating,correspondence_rd,correspondence_prog,correspondence_prov,classical_games,classical_rating,classical_rd,classical_prog,classical_prov,rapid_games,rapid_rating,rapid_rd,rapid_prog,rapid_prov,storm_runs,storm_score,racer_runs,racer_score,streak_runs,streak_score
sadrisum,,,,,,3014.0,1293.0,92.0,0.0,,,,,,,,,,,,12.0,1482.0,135.0,-53.0,True,,,,,,,,,,,,,,,,4.0,1325.0,191.0,0.0,True,0.0,1500.0,500.0,0.0,True,44.0,1263.0,85.0,29.0,,119.0,1500.0,72.0,54.0,,16.0,25.0,31.0,32.0,130.0,21.0
mtirta,,,,,,1314.0,1541.0,82.0,0.0,,,,,,,,,,,,505.0,1242.0,48.0,-4.0,,,,,,,,,,,,,,,,,12.0,985.0,116.0,-33.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,83.0,1456.0,45.0,19.0,,,,,,,
venom_chess,,,,,,146.0,1482.0,76.0,0.0,,,,,,,2.0,1408.0,299.0,0.0,True,2451.0,1497.0,47.0,-2.0,,,,,,,,,,,,,,,,,5601.0,1307.0,46.0,-35.0,,0.0,1500.0,500.0,0.0,True,148.0,1206.0,151.0,-15.0,True,1140.0,1623.0,45.0,-17.0,,,,,,,
dqd773,,,,,,,,,,,,,,,,,,,,,158.0,1903.0,59.0,45.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
fackurdeadmum,,,,,,,,,,,,,,,,,,,,,6.0,2038.0,143.0,0.0,True,,,,,,,,,,,,,,,,4.0,2260.0,175.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
ksangod,,,,,,540.0,2224.0,89.0,0.0,,,,,,,,,,,,8977.0,2000.0,47.0,-1.0,,,,,,,,,,,,,,,,,520.0,1591.0,139.0,-131.0,True,0.0,1500.0,500.0,0.0,True,32.0,2019.0,168.0,0.0,True,800.0,2222.0,90.0,-26.0,,,,,,,
agent365,3.0,1686.0,333.0,0.0,True,,,,,,34.0,1302.0,100.0,-80.0,,,,,,,1.0,800.0,410.0,0.0,True,15.0,1413.0,161.0,-30.0,True,22.0,1186.0,159.0,82.0,True,7.0,1488.0,240.0,0.0,True,1.0,800.0,484.0,0.0,True,2.0,1194.0,356.0,0.0,True,2.0,1241.0,328.0,0.0,True,12.0,1034.0,140.0,-27.0,True,,,5.0,7.0,,
lary_lodini,824.0,1689.0,45.0,-2.0,,36.0,1922.0,152.0,0.0,True,1.0,1752.0,305.0,0.0,True,51426.0,1646.0,45.0,9.0,,1856.0,1824.0,64.0,28.0,,37.0,1601.0,85.0,33.0,,37.0,1707.0,76.0,101.0,,1018.0,1677.0,45.0,11.0,,18079.0,1935.0,45.0,5.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1966.0,287.0,0.0,True,2.0,13.0,,,,
ajgallego,,,,,,17.0,1412.0,115.0,0.0,True,,,,,,,,,,,534.0,1020.0,45.0,-12.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,21.0,1154.0,82.0,15.0,,,,,,,
springege58,,,,,,53.0,1570.0,94.0,0.0,,,,,,,,,,,,301.0,1437.0,69.0,-28.0,,,,,,,,,,,,,,,,,91.0,1188.0,70.0,10.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,5.0,1318.0,177.0,0.0,True,,,,,,
siva8055,,,,,,26.0,1293.0,83.0,0.0,,,,,,,,,,,,908.0,1568.0,100.0,54.0,,,,,,,,,,,,,,,,,7844.0,1198.0,47.0,10.0,,0.0,1500.0,500.0,0.0,True,6.0,1100.0,234.0,0.0,True,23.0,1327.0,179.0,-80.0,True,,,,,,
jimsheri2016,1.0,1337.0,354.0,0.0,True,5375.0,1791.0,223.0,70.0,True,,,,,,1.0,1433.0,339.0,0.0,True,3.0,1088.0,236.0,0.0,True,,,,,,,,,,,,,,,,2.0,1352.0,293.0,0.0,True,0.0,1500.0,500.0,0.0,True,5389.0,1808.0,109.0,-3.0,,8858.0,1771.0,45.0,0.0,,,,,,,
ronaldoturpo_unap,,,,,,2.0,1676.0,273.0,0.0,True,,,,,,,,,,,8.0,1615.0,131.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,18.0,1856.0,107.0,-18.0,,,,,,,
cayden_coolbeans,6.0,1179.0,194.0,0.0,True,4.0,1380.0,218.0,0.0,True,4.0,1292.0,227.0,0.0,True,,,,,,0.0,1500.0,500.0,0.0,True,16.0,1306.0,141.0,-299.0,True,7.0,1505.0,189.0,0.0,True,7.0,1461.0,175.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,42.0,1627.0,87.0,21.0,,,,,,,
ivanmoya,,,,,,111.0,894.0,92.0,0.0,,,,,,,,,,,,86.0,1570.0,64.0,-50.0,,,,,,,,,,,,,,,,,28.0,1795.0,122.0,4.0,True,1.0,1564.0,429.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
zidmot,,,,,,23.0,796.0,115.0,0.0,True,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1346.0,308.0,0.0,True,11.0,758.0,116.0,0.0,True,,,3.0,1.0,,
niconics,,,,,,114.0,1753.0,105.0,123.0,,,,,,,,,,,,611.0,1249.0,55.0,-16.0,,,,,,,,,,,,,,,,,9.0,1383.0,140.0,0.0,True,0.0,1500.0,500.0,0.0,True,19.0,1332.0,135.0,50.0,True,325.0,1477.0,58.0,-16.0,,,,,,,
tugceh,,,,,,2.0,1440.0,242.0,0.0,True,,,,,,,,,,,31.0,1576.0,119.0,-210.0,True,,,,,,,,,,,,,,,,7.0,1134.0,184.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1436.0,234.0,0.0,True,8.0,917.0,174.0,0.0,True,,,,,,
dsaya,1.0,1440.0,321.0,0.0,True,,,,,,,,,,,,,,,,26.0,1266.0,145.0,28.0,True,,,,,,,,,,,,,,,,1.0,1357.0,331.0,0.0,True,0.0,1500.0,500.0,0.0,True,47.0,1543.0,108.0,12.0,,941.0,1541.0,47.0,-33.0,,,,,,,
mmelina2010,7.0,1167.0,232.0,0.0,True,1815.0,1812.0,65.0,0.0,,6.0,1266.0,214.0,0.0,True,28.0,1025.0,143.0,-113.0,True,190.0,1260.0,61.0,24.0,,11.0,1278.0,168.0,0.0,True,7.0,1207.0,234.0,0.0,True,1.0,1333.0,318.0,0.0,True,66.0,939.0,84.0,-63.0,,5.0,1750.0,176.0,0.0,True,157.0,1303.0,71.0,-20.0,,1616.0,1535.0,45.0,-9.0,,45.0,24.0,56.0,33.0,13.0,11.0
sachein090914,,,,,,4.0,1055.0,185.0,0.0,True,,,,,,,,,,,6.0,600.0,180.0,0.0,True,,,,,,,,,,,,,,,,1.0,929.0,348.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,15.0,1157.0,107.0,-19.0,,,,,,,
haroldvanvredeburg,11.0,1460.0,168.0,0.0,True,,,,,,,,,,,,,,,,2086.0,1722.0,54.0,-1.0,,1.0,1662.0,307.0,0.0,True,1.0,1337.0,307.0,0.0,True,1.0,1337.0,307.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1245.0,231.0,0.0,True,120.0,1676.0,108.0,8.0,,,,,,,
kd_senpai,,,,,,39.0,1402.0,113.0,0.0,True,,,,,,,,,,,7.0,1167.0,156.0,0.0,True,,,,,,,,,,,,,,,,1.0,1025.0,332.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1349.0,339.0,0.0,True,152.0,1442.0,74.0,-58.0,,,,,,,
ykalkanci,,,,,,,,,,,,,,,,,,,,,1296.0,1264.0,45.0,-13.0,,,,,,,,,,,,,,,,,3.0,1192.0,199.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
jcl233,,,,,,,,,,,,,,,,,,,,,412.0,1649.0,49.0,7.0,,,,,,,,,,,,,,,,,2.0,1352.0,260.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
arrozcompequi,,,,,,,,,,,,,,,,,,,,,6.0,1530.0,146.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,2.0,9.0
merhaba97,,,,,,93.0,1512.0,112.0,0.0,True,,,,,,,,,,,1168.0,1344.0,45.0,0.0,,,,,,,,,,,,,,,,,18.0,1144.0,108.0,83.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,226.0,1266.0,91.0,16.0,,,,,,,
luiscentrosul,,,,,,4.0,1155.0,185.0,0.0,True,,,,,,,,,,,24.0,978.0,103.0,-60.0,,,,,,,5.0,1639.0,241.0,0.0,True,,,,,,4.0,960.0,215.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,45.0,1001.0,77.0,73.0,,,,,,,
maik2004,71.0,1956.0,66.0,-18.0,,612.0,2355.0,74.0,0.0,,2.0,1297.0,265.0,0.0,True,130.0,1770.0,105.0,23.0,,2957.0,2315.0,47.0,12.0,,2.0,1616.0,256.0,0.0,True,63.0,1740.0,134.0,-14.0,True,10.0,1775.0,170.0,0.0,True,6274.0,2411.0,46.0,-45.0,,1.0,1466.0,363.0,0.0,True,0.0,1500.0,500.0,0.0,True,116.0,2414.0,92.0,158.0,,68.0,66.0,9.0,75.0,3.0,39.0
mertutkukeles,,,,,,197.0,1627.0,194.0,49.0,True,,,,,,,,,,,98.0,1233.0,103.0,-58.0,,,,,,,3.0,1340.0,235.0,0.0,True,,,,,,150.0,1343.0,71.0,-7.0,,3.0,1875.0,251.0,0.0,True,72.0,1692.0,145.0,-28.0,True,66.0,1545.0,81.0,-7.0,,,,,,,
ronald456,,,,,,11.0,1628.0,148.0,0.0,True,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,311.0,1601.0,68.0,0.0,,0.0,1500.0,500.0,0.0,True,,,,,,
maciej_h,,,,,,865.0,1665.0,104.0,0.0,,,,,,,,,,,,309.0,1160.0,82.0,65.0,,,,,,,,,,,,,,,,,3.0,1427.0,227.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,781.0,1428.0,51.0,44.0,,54.0,20.0,,,,
klementh,,,,,,267.0,1718.0,199.0,86.0,True,,,,,,712.0,1527.0,122.0,16.0,True,2147.0,1743.0,45.0,-1.0,,,,,,,,,,,,,,,,,10813.0,1756.0,58.0,10.0,,0.0,1500.0,500.0,0.0,True,3.0,2064.0,404.0,0.0,True,176.0,1938.0,174.0,-40.0,True,,,,,,
oidipusfenks,,,,,,341.0,1637.0,84.0,0.0,,,,,,,17.0,1448.0,106.0,-127.0,,528.0,1393.0,45.0,1.0,,,,,,,,,,,,,,,,,493.0,1439.0,52.0,-3.0,,0.0,1500.0,500.0,0.0,True,5.0,1501.0,214.0,0.0,True,66.0,1534.0,73.0,20.0,,,,,,,
jannikfi,,,,,,196.0,1735.0,103.0,0.0,,,,,,,,,,,,301.0,1132.0,67.0,-14.0,,,,,,,,,,,,,,,,,168.0,1177.0,68.0,-8.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,140.0,1429.0,60.0,29.0,,43.0,16.0,,,,
anuragyadavcr7,,,,,,61.0,1829.0,183.0,0.0,True,,,,,,,,,,,1098.0,1505.0,58.0,-5.0,,,,,,,,,,,,,,,,,4514.0,1546.0,45.0,-24.0,,0.0,1500.0,500.0,0.0,True,18.0,1544.0,131.0,10.0,True,233.0,1529.0,80.0,26.0,,,,,,,
eling01,,,,,,157.0,2229.0,80.0,0.0,,,,,,,,,,,,548.0,2140.0,60.0,-10.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,165.0,2205.0,63.0,-76.0,,,,,,,
diego2016,,,,,,597.0,1660.0,74.0,0.0,,,,,,,,,,,,900.0,1460.0,52.0,-3.0,,,,,,,,,,,,,,,,,10.0,1223.0,126.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
perrobi,,,,,,302.0,1346.0,81.0,0.0,,,,,,,,,,,,1.0,1375.0,332.0,0.0,True,,,,,,,,,,,,,,,,1.0,1308.0,294.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
stock_modo,3.0,1461.0,283.0,0.0,True,712.0,1779.0,72.0,0.0,,,,,,,,,,,,66.0,1421.0,88.0,-53.0,,,,,,,,,,,,,,,,,5.0,1111.0,193.0,0.0,True,0.0,1500.0,500.0,0.0,True,14.0,1645.0,141.0,1.0,True,1082.0,1780.0,45.0,-6.0,,,,,,,
maaz_irfan_a15,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,2.0,1058.0,229.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
andreas1871,2.0,1251.0,243.0,0.0,True,,,,,,4.0,1329.0,195.0,0.0,True,,,,,,309.0,1307.0,58.0,-19.0,,,,,,,2.0,1177.0,228.0,0.0,True,,,,,,10.0,1118.0,154.0,0.0,True,7.0,1765.0,211.0,0.0,True,4.0,1642.0,202.0,0.0,True,83.0,1336.0,99.0,37.0,,,,,,,
alprnsz,,,,,,733.0,1685.0,75.0,0.0,,,,,,,,,,,,2686.0,1654.0,50.0,-9.0,,11.0,1357.0,159.0,0.0,True,,,,,,,,,,,2356.0,1680.0,45.0,-38.0,,2.0,1613.0,246.0,0.0,True,178.0,1653.0,104.0,3.0,,20.0,1617.0,129.0,150.0,True,,,,,,
ifanbell,,,,,,,,,,,,,,,,,,,,,28.0,2012.0,88.0,-5.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,5.0,1297.0,207.0,0.0,True,,,,,,
rolo-f,,,,,,3.0,1413.0,222.0,0.0,True,,,,,,,,,,,315.0,1434.0,45.0,25.0,,,,,,,,,,,,1.0,1400.0,358.0,0.0,True,224.0,1173.0,45.0,17.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,38.0,1598.0,64.0,-24.0,,,,,,,
metallarbeiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qweqwe12,,,,,,1092.0,1799.0,68.0,0.0,,,,,,,,,,,,590.0,1295.0,58.0,-26.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,51.0,1382.0,90.0,12.0,,,,,,,
egor_martirosyan,2.0,1747.0,244.0,0.0,True,2130.0,2362.0,75.0,0.0,,17.0,1496.0,152.0,2.0,True,1001.0,1507.0,46.0,-9.0,,954.0,1991.0,46.0,-47.0,,,,,,,34.0,1548.0,104.0,11.0,,34.0,1662.0,132.0,-95.0,True,1567.0,1942.0,45.0,-26.0,,6.0,1541.0,167.0,0.0,True,36.0,2048.0,80.0,132.0,,604.0,2104.0,66.0,-1.0,,27.0,36.0,15.0,42.0,8.0,25.0
loaymazza2021,,,,,,456.0,1810.0,113.0,0.0,True,,,,,,,,,,,20.0,1093.0,111.0,102.0,True,,,,,,1.0,800.0,392.0,0.0,True,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,6.0,1578.0,225.0,0.0,True,5.0,1501.0,231.0,0.0,True,1.0,6.0,,,,
salihtt38,,,,,,15.0,1392.0,143.0,0.0,True,,,,,,,,,,,150.0,1133.0,87.0,-17.0,,,,,,,,,,,,,,,,,209.0,1058.0,81.0,55.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,5.0,1209.0,233.0,0.0,True,,,,,,
essam_511,,,,,,276.0,1271.0,93.0,0.0,,,,,,,,,,,,79.0,815.0,69.0,4.0,,,,,,,,,,,,,,,,,389.0,845.0,51.0,10.0,,1.0,1741.0,405.0,0.0,True,3.0,1437.0,232.0,0.0,True,695.0,1146.0,61.0,-5.0,,,,,,,
masterblaster3000,,,,,,27.0,1257.0,129.0,0.0,True,,,,,,,,,,,162.0,948.0,66.0,15.0,,,,,,,,,,,,,,,,,30.0,970.0,90.0,-103.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
shinyw,,,,,,2256.0,1658.0,80.0,0.0,,,,,,,,,,,,5.0,1152.0,183.0,0.0,True,,,,,,,,,,,,,,,,9.0,833.0,140.0,0.0,True,0.0,1500.0,500.0,0.0,True,9.0,1489.0,161.0,0.0,True,227.0,1393.0,57.0,-27.0,,,,,,,
ronaldo-khagokpam1,11.0,1808.0,185.0,0.0,True,713.0,1787.0,112.0,0.0,True,2.0,1191.0,366.0,0.0,True,558.0,1417.0,99.0,12.0,,1947.0,1936.0,81.0,18.0,,4.0,1131.0,329.0,0.0,True,7.0,1529.0,200.0,0.0,True,20.0,1612.0,150.0,-148.0,True,4763.0,1873.0,58.0,27.0,,2.0,2174.0,324.0,0.0,True,6.0,1928.0,198.0,0.0,True,111.0,1809.0,113.0,-20.0,True,12.0,29.0,,,,
valdisvm,,,,,,4195.0,2347.0,88.0,0.0,,,,,,,,,,,,1044.0,2040.0,56.0,-4.0,,,,,,,,,,,,,,,,,24376.0,1899.0,45.0,-1.0,,0.0,1500.0,500.0,0.0,True,14.0,2173.0,164.0,110.0,True,74.0,2212.0,127.0,8.0,True,,,,,,
ustequddoos,,,,,,101.0,1934.0,81.0,0.0,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,14.0,1881.0,106.0,-99.0,,,,,,,
wooden-horse,,,,,,8983.0,1759.0,82.0,0.0,,1.0,1662.0,338.0,0.0,True,,,,,,2256.0,1268.0,60.0,21.0,,,,,,,,,,,,,,,,,61.0,1029.0,134.0,-8.0,True,11.0,1526.0,185.0,0.0,True,0.0,1500.0,500.0,0.0,True,55.0,1386.0,84.0,44.0,,,,,,,
nico17051989,,,,,,90.0,971.0,103.0,0.0,,,,,,,,,,,,1568.0,1009.0,45.0,-13.0,,,,,,,,,,,,,,,,,2.0,962.0,243.0,0.0,True,0.0,1500.0,500.0,0.0,True,3.0,1444.0,195.0,0.0,True,24.0,905.0,99.0,-36.0,,,,,,,
alafin,,,,,,206.0,1798.0,81.0,0.0,,,,,,,,,,,,2124.0,1896.0,45.0,-2.0,,,,,,,,,,,,,,,,,1096.0,1568.0,82.0,-45.0,,20.0,1816.0,172.0,29.0,True,0.0,1500.0,500.0,0.0,True,414.0,1954.0,51.0,4.0,,,,,,,
yangyang_he,,,,,,1887.0,2052.0,67.0,0.0,,,,,,,,,,,,2572.0,1591.0,58.0,20.0,,,,,,,,,,,,3.0,1573.0,340.0,0.0,True,533.0,1349.0,111.0,-45.0,True,0.0,1500.0,500.0,0.0,True,46.0,1220.0,122.0,-105.0,True,398.0,1845.0,45.0,-26.0,,42.0,26.0,3.0,30.0,29.0,42.0
josegomez,2.0,1692.0,286.0,0.0,True,853.0,1909.0,62.0,0.0,,,,,,,,,,,,1916.0,1848.0,45.0,-17.0,,,,,,,,,,,,,,,,,678.0,1691.0,51.0,-6.0,,5.0,1632.0,273.0,0.0,True,0.0,1500.0,500.0,0.0,True,761.0,2015.0,45.0,-21.0,,35.0,35.0,5.0,38.0,109.0,32.0
iamspirit,,,,,,1206.0,1580.0,79.0,0.0,,,,,,,,,,,,32.0,1051.0,76.0,-86.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
nico06670,,,,,,300.0,1385.0,94.0,0.0,,,,,,,,,,,,643.0,1227.0,59.0,-43.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,13.0,1112.0,125.0,2.0,True,,,,,,
neunlindendrache,,,,,,1117.0,2106.0,66.0,0.0,,,,,,,,,,,,4389.0,1769.0,45.0,-5.0,,1.0,1741.0,404.0,0.0,True,,,,,,1.0,1237.0,307.0,0.0,True,3457.0,1553.0,45.0,8.0,,7.0,1512.0,191.0,0.0,True,56.0,1929.0,77.0,-21.0,,671.0,1974.0,46.0,-7.0,,2.0,21.0,1.0,8.0,1.0,12.0
a73405712calos,,,,,,17.0,969.0,101.0,0.0,,,,,,,3.0,1205.0,242.0,0.0,True,56.0,1280.0,61.0,-39.0,,,,,,,,,,,,1.0,1365.0,348.0,0.0,True,11.0,783.0,116.0,0.0,True,7.0,1617.0,164.0,0.0,True,4.0,1252.0,240.0,0.0,True,8.0,917.0,147.0,0.0,True,,,,,,
caleid0,,,,,,446.0,1198.0,83.0,0.0,,,,,,,,,,,,1.0,1268.0,293.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1090.0,1287.0,46.0,-8.0,,,,2.0,7.0,,
sandji,,,,,,23.0,1243.0,122.0,0.0,True,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,1.0,1176.0,301.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1231.0,322.0,0.0,True,9.0,956.0,135.0,0.0,True,,,,,,
sashaderkach,,,,,,1069.0,1767.0,137.0,0.0,True,,,,,,,,,,,2261.0,1775.0,50.0,11.0,,,,,,,1.0,1491.0,376.0,0.0,True,,,,,,4353.0,1578.0,45.0,-13.0,,0.0,1500.0,500.0,0.0,True,57.0,1666.0,116.0,62.0,True,653.0,1815.0,66.0,34.0,,,,,,,
w_x,,,,,,1076.0,1751.0,89.0,0.0,,,,,,,109.0,1393.0,83.0,-43.0,,48.0,1329.0,94.0,-40.0,,,,,,,,,,,,,,,,,222.0,1513.0,76.0,-16.0,,0.0,1500.0,500.0,0.0,True,137.0,1613.0,88.0,20.0,,253.0,1532.0,74.0,7.0,,,,,,2.0,17.0
anishgupta2,,,,,,8.0,1251.0,179.0,0.0,True,,,,,,,,,,,419.0,1389.0,45.0,10.0,,,,,,,,,,,,,,,,,2.0,1454.0,245.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
erel579,,,,,,415.0,1519.0,87.0,0.0,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,22.0,1250.0,88.0,62.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
yunus143,,,,,,,,,,,,,,,,,,,,,134.0,673.0,66.0,11.0,,,,,,,,,,,,,,,,,78.0,952.0,71.0,31.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
ilyadm32,4.0,1690.0,182.0,0.0,True,55.0,1983.0,111.0,0.0,True,11.0,1536.0,145.0,0.0,True,41.0,1430.0,81.0,-43.0,,90.0,1847.0,64.0,-34.0,,53.0,1790.0,70.0,-9.0,,9.0,1445.0,136.0,0.0,True,7.0,1707.0,163.0,0.0,True,45.0,1847.0,76.0,-33.0,,1.0,1164.0,367.0,0.0,True,6.0,1828.0,160.0,0.0,True,50.0,1948.0,78.0,-21.0,,2.0,26.0,2.0,34.0,5.0,17.0
paulinalagosbeck,,,,,,,,,,,,,,,,,,,,,1.0,905.0,352.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
ashwin_pm,,,,,,101.0,1700.0,89.0,0.0,,,,,,,,,,,,91.0,1529.0,69.0,14.0,,,,,,,,,,,,,,,,,2.0,1353.0,225.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
goodasesino,1.0,1365.0,373.0,0.0,True,3.0,1212.0,253.0,0.0,True,,,,,,4.0,981.0,192.0,0.0,True,74.0,1323.0,59.0,-41.0,,,,,,,,,,,,,,,,,5.0,714.0,172.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,3.0,671.0,293.0,0.0,True,,,,,,
sebaszapata1605,,,,,,,,,,,,,,,,,,,,,1.0,1258.0,399.0,0.0,True,,,,,,,,,,,,,,,,7.0,2036.0,204.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
v1en,,,,,,86.0,1731.0,111.0,0.0,True,,,,,,,,,,,722.0,1588.0,54.0,-18.0,,,,,,,,,,,,,,,,,2.0,1103.0,232.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,6.0,1913.0,211.0,0.0,True,,,,,,
jayrubin,,,,,,1.0,2146.0,375.0,0.0,True,,,,,,,,,,,797.0,1908.0,45.0,-4.0,,,,,,,,,,,,,,,,,2.0,1849.0,243.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1431.0,267.0,0.0,True,2.0,1937.0,237.0,0.0,True,,,,,,
quadricepsbrah,,,,,,215.0,1851.0,83.0,0.0,,,,,,,,,,,,515.0,1587.0,49.0,-31.0,,,,,,,,,,,,,,,,,3.0,1270.0,203.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,4.0,1712.0,174.0,0.0,True,,,,,,
