id,patron,language,title,nbFollowing,nbFollowers,completionRate,chess960_games,chess960_rating,chess960_rd,chess960_prog,chess960_prov,puzzle_games,puzzle_rating,puzzle_rd,puzzle_prog,puzzle_prov,racingKings_games,racingKings_rating,racingKings_rd,racingKings_prog,racingKings_prov,ultraBullet_games,ultraBullet_rating,ultraBullet_rd,ultraBullet_prog,ultraBullet_prov,blitz_games,blitz_rating,blitz_rd,blitz_prog,blitz_prov,kingOfTheHill_games,kingOfTheHill_rating,kingOfTheHill_rd,kingOfTheHill_prog,kingOfTheHill_prov,crazyhouse_games,crazyhouse_rating,crazyhouse_rd,crazyhouse_prog,crazyhouse_prov,threeCheck_games,threeCheck_rating,threeCheck_rd,threeCheck_prog,threeCheck_prov,bullet_games,bullet_rating,bullet_rd,bullet_prog,bullet_prov,correspondence_games,correspondence_rating,correspondence_rd,correspondence_prog,correspondence_prov,classical_games,classical_rating,classical_rd,classical_prog,classical_prov,rapid_games,rapid_rating,rapid_rd,rapid_prog,rapid_prov,storm_runs,storm_score,racer_runs,racer_score,streak_runs,streak_score,profile_country,profile_location,profile_fideRating,playTime_total,playTime_tv
evgeniyfed,,ru-RU,,3.0,2.0,87.0,,,,,,5.0,1432.0,208.0,0.0,True,,,,,,,,,,,173.0,1009.0,92.0,-15.0,,,,,,,,,,,,,,,,,56.0,966.0,101.0,21.0,,0.0,1500.0,500.0,0.0,True,1.0,1364.0,334.0,0.0,True,96.0,1177.0,99.0,-32.0,,,,,,,,,,,130597.0,0.0
leopoeta,,pt-BR,,0.0,34.0,100.0,7.0,1492.0,178.0,0.0,True,1530.0,2444.0,65.0,0.0,,,,,,,,,,,,1115.0,2052.0,45.0,33.0,,,,,,,,,,,,,,,,,14.0,1725.0,217.0,84.0,True,90.0,2134.0,78.0,62.0,,0.0,1500.0,500.0,0.0,True,32.0,2178.0,117.0,40.0,True,,,,,,,BR,RS,,491473.0,0.0
pmfonseca,,pt-PT,,6.0,4.0,100.0,,,,,,430.0,1451.0,101.0,0.0,,,,,,,,,,,,41.0,1177.0,93.0,35.0,,,,,,,,,,,,,,,,,1.0,1197.0,296.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,661.0,1583.0,49.0,37.0,,40.0,19.0,,,,,PT,Matosinhos,,276047.0,0.0
bomzils,,en-US,,0.0,0.0,77.0,,,,,,928.0,1848.0,85.0,0.0,,,,,,,,,,,,26.0,1473.0,121.0,-37.0,True,,,,,,,,,,,,,,,,53.0,1434.0,109.0,-15.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,65.0,1574.0,109.0,-19.0,,,,,,,,,,,52501.0,0.0
senatorbill,,en-US,,6.0,5.0,93.0,,,,,,2051.0,1705.0,61.0,0.0,,,,,,,,,,,,327.0,1068.0,45.0,18.0,,,,,,,,,,,,,,,,,49.0,929.0,64.0,43.0,,0.0,1500.0,500.0,0.0,True,1.0,1280.0,291.0,0.0,True,32.0,1034.0,136.0,-105.0,True,19.0,25.0,,,,,,,,204413.0,0.0
gappy07,,en-GB,,3.0,5.0,87.0,,,,,,1421.0,1513.0,81.0,0.0,,,,,,,,,,,,3148.0,1644.0,64.0,11.0,,,,,,,,,,,,,,,,,2663.0,1225.0,45.0,-29.0,,0.0,1500.0,500.0,0.0,True,373.0,1722.0,85.0,-42.0,,961.0,1437.0,99.0,118.0,,,,,,,,,,,2317717.0,0.0
crockshock,,uk-UA,,0.0,5.0,87.0,,,,,,346.0,1317.0,85.0,0.0,,,,,,,,,,,,4161.0,1515.0,45.0,7.0,,,,,,,,,,,,,,,,,1.0,1361.0,274.0,0.0,True,0.0,1500.0,500.0,0.0,True,2517.0,1668.0,113.0,-21.0,True,278.0,1459.0,86.0,-62.0,,,,,,,,,,,3840773.0,0.0
mutian00,,en-US,,0.0,0.0,97.0,,,,,,38.0,1820.0,82.0,0.0,,,,,,,,,,,,12.0,1583.0,111.0,32.0,True,,,,,,,,,,,,,,,,684.0,1404.0,48.0,43.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,8.0,1621.0,140.0,0.0,True,,,6.0,24.0,,,,,,147560.0,0.0
arav20101982,,en-US,,0.0,0.0,,,,,,,55.0,1400.0,84.0,0.0,,,,,,,,,,,,3.0,1244.0,200.0,0.0,True,,,,,,,,,,,,,,,,1.0,1139.0,305.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,4.0,1816.0,225.0,0.0,True,1.0,13.0,,,,,,,,12007.0,0.0
amnesia69696969,,el-GR,,0.0,0.0,83.0,,,,,,138.0,1620.0,82.0,0.0,,,,,,,,,,,,62.0,1309.0,57.0,-20.0,,,,,,,,,,,,,,,,,20.0,1183.0,85.0,-100.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,29.0,1428.0,73.0,38.0,,,,,,,,,,,33474.0,0.0
armr,,en-US,,3.0,1.0,97.0,,,,,,452.0,1703.0,81.0,0.0,,,,,,,,,,,,2397.0,1633.0,53.0,-21.0,,,,,,,,,,,,,,,,,1972.0,1307.0,51.0,23.0,,0.0,1500.0,500.0,0.0,True,2.0,1607.0,301.0,0.0,True,72.0,1720.0,66.0,10.0,,,,,,,,LT,,,1898821.0,0.0
kelk250,,en-US,,1.0,5.0,83.0,1.0,1320.0,267.0,0.0,True,27.0,1469.0,124.0,0.0,True,,,,,,3.0,1317.0,245.0,0.0,True,3.0,1198.0,221.0,0.0,True,,,,,,22.0,1277.0,138.0,-81.0,True,1.0,1472.0,337.0,0.0,True,5.0,1136.0,175.0,0.0,True,1.0,1337.0,309.0,0.0,True,2.0,1345.0,251.0,0.0,True,169.0,1296.0,77.0,23.0,,,,,,,,,,,101694.0,0.0
nandimahender,,en-US,,0.0,0.0,75.0,,,,,,,,,,,,,,,,,,,,,23.0,1022.0,119.0,-53.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,6.0,969.0,209.0,0.0,True,,,,,,,,,,12892.0,0.0
sidarboss,,nl-NL,,0.0,0.0,90.0,,,,,,13.0,1194.0,125.0,0.0,True,,,,,,,,,,,1.0,1297.0,291.0,0.0,True,,,,,,,,,,,,,,,,3.0,622.0,213.0,0.0,True,0.0,1500.0,500.0,0.0,True,3.0,1021.0,198.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,3360.0,0.0
stevevets,,en-US,,3.0,0.0,97.0,,,,,,981.0,1931.0,76.0,0.0,,,,,,,,,,,,323.0,1493.0,45.0,3.0,,,,,,,,,,,,,,,,,6.0,1056.0,149.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,615.0,1539.0,51.0,-4.0,,,,,,,,,,,487520.0,0.0
ademhamamouche,,fr-FR,,0.0,0.0,,,,,,,291.0,1302.0,80.0,0.0,,,,,,,,,,,,3.0,1068.0,195.0,0.0,True,,,,,,,,,,,,,,,,8.0,621.0,138.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,18.0,861.0,106.0,-61.0,,,,,,,,,,,5839.0,0.0
b1u3d3vi1,,en-US,,0.0,0.0,,,,,,,2257.0,1510.0,78.0,0.0,,,,,,,,,,,,1.0,1314.0,297.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,6.0,1634.0,145.0,0.0,True,,,,,,,,,,218892.0,0.0
gambitdegenerata,,pl-PL,,0.0,0.0,89.0,,,,,,,,,,,,,,,,,,,,,15.0,1436.0,103.0,-75.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,5786.0,0.0
telman-a,,en-US,,0.0,0.0,90.0,,,,,,,,,,,,,,,,,,,,,52.0,1609.0,62.0,24.0,,,,,,,,,,,,,,,,,5.0,1142.0,157.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,4.0,1532.0,181.0,0.0,True,,,,,,,,,,22798.0,0.0
ismael_esteban,,es-ES,,0.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,25.0,1001.0,98.0,-178.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,MX,GUERRERO,,7856.0,0.0
martinb10,,en-GB,,3.0,4.0,100.0,,,,,,343.0,1848.0,77.0,0.0,,,,,,,,,,,,479.0,1367.0,46.0,3.0,,,,,,,,,,,,,,,,,2620.0,1777.0,45.0,-2.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,48.0,1502.0,99.0,-31.0,,,,,,,,,,,595323.0,0.0
dr_greckenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panguang,,de-DE,,0.0,0.0,97.0,,,,,,4459.0,1745.0,86.0,0.0,,2.0,1802.0,279.0,0.0,True,,,,,,3.0,1236.0,215.0,0.0,True,,,,,,,,,,,,,,,,681.0,1303.0,57.0,-15.0,,4.0,1408.0,249.0,0.0,True,0.0,1500.0,500.0,0.0,True,28.0,1272.0,103.0,-33.0,,7.0,19.0,,,,,,,,86050.0,0.0
kianooshs,,de-DE,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1576.0,373.0,0.0,True,1.0,1171.0,301.0,0.0,True,,,,,,,,,,1732.0,0.0
pasha2085,,ru-RU,,0.0,2.0,93.0,,,,,,1866.0,2119.0,64.0,0.0,,,,,,,,,,,,2161.0,1568.0,45.0,25.0,,,,,,,,,,,,,,,,,2338.0,1185.0,45.0,-17.0,,0.0,1500.0,500.0,0.0,True,98.0,1762.0,114.0,5.0,True,146.0,1749.0,87.0,64.0,,,,,,,,,,,2017208.0,0.0
chesta,,en-GB,,140.0,141.0,70.0,77.0,1731.0,95.0,2.0,,2645.0,2219.0,94.0,0.0,,1.0,1337.0,325.0,0.0,True,1580.0,1817.0,49.0,25.0,,5789.0,2108.0,46.0,18.0,,69.0,1744.0,75.0,6.0,,71.0,1642.0,105.0,33.0,,21.0,1570.0,138.0,15.0,True,8700.0,2151.0,60.0,1.0,,161.0,1748.0,95.0,-29.0,,205.0,1986.0,105.0,31.0,,942.0,2138.0,69.0,8.0,,9.0,39.0,3.0,36.0,3.0,27.0,KE,Dagoretti,1338.0,3814445.0,5081.0
palaciosgg,,es-ES,,2.0,1.0,86.0,,,,,,451.0,1655.0,100.0,0.0,,,,,,,,,,,,7.0,1630.0,154.0,0.0,True,,,,,,,,,,,,,,,,183.0,1112.0,91.0,-17.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,915.0,1547.0,60.0,-18.0,,,,,,,,,,,546599.0,0.0
philipp1337,,de-DE,,0.0,1.0,87.0,,,,,,1908.0,2018.0,74.0,0.0,,,,,,,,,,,,234.0,1415.0,69.0,11.0,,,,,,,,,,,,,,,,,490.0,1097.0,70.0,-44.0,,0.0,1500.0,500.0,0.0,True,11.0,1555.0,188.0,0.0,True,415.0,1618.0,62.0,17.0,,2.0,11.0,,,,,,,,708081.0,0.0
deductiontheory,,en-US,,0.0,0.0,97.0,,,,,,40.0,1696.0,142.0,0.0,True,,,,,,,,,,,890.0,1498.0,45.0,-28.0,,,,,,,,,,,,,,,,,247.0,1466.0,45.0,-4.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,11.0,1480.0,137.0,0.0,True,,,,,,,,,,291417.0,0.0
kavieraj,,en-GB,,0.0,0.0,86.0,,,,,,,,,,,,,,,,,,,,,2.0,1226.0,240.0,0.0,True,,,,,,,,,,,,,,,,1.0,1188.0,297.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1246.0,242.0,0.0,True,8.0,852.0,177.0,0.0,True,,,,,,,,,,4050.0,0.0
beeblebrox88,,en-US,,0.0,0.0,90.0,,,,,,196.0,1639.0,67.0,0.0,,,,,,,,,,,,8.0,1388.0,160.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,662.0,1554.0,49.0,-18.0,,,,,,58.0,21.0,,,,302820.0,0.0
shaharovd,,he-IL,,0.0,0.0,97.0,,,,,,4.0,2368.0,198.0,0.0,True,,,,,,,,,,,3.0,1362.0,193.0,0.0,True,,,,,,,,,,,,,,,,360.0,1066.0,50.0,-24.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,43333.0,0.0
enriquecoeto,,es-ES,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,19.0,1478.0,112.0,34.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,8545.0,0.0
faf023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blundersugiru,,id-ID,,0.0,0.0,83.0,,,,,,1928.0,1887.0,119.0,0.0,True,1.0,1447.0,425.0,0.0,True,,,,,,1.0,1353.0,316.0,0.0,True,,,,,,6.0,1254.0,196.0,0.0,True,1.0,800.0,437.0,0.0,True,1.0,1289.0,298.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1333.0,306.0,0.0,True,2.0,15.0,,,,,,,,16292.0,62.0
shenlim,,en-US,,15.0,9.0,97.0,25.0,1945.0,109.0,21.0,,651.0,2189.0,81.0,0.0,,,,,,,,,,,,840.0,2234.0,49.0,-1.0,,1.0,1432.0,414.0,0.0,True,38.0,1874.0,106.0,41.0,,32.0,1700.0,104.0,4.0,,1215.0,2150.0,45.0,-17.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,255.0,2300.0,49.0,-7.0,,13.0,44.0,1.0,43.0,1.0,9.0,PH,,,736968.0,3786.0
blue_boy21,,en-US,,0.0,0.0,,,,,,,9.0,1330.0,149.0,0.0,True,,,,,,,,,,,1.0,1259.0,293.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,3.0,952.0,192.0,0.0,True,,,,,,,,,,7397.0,0.0
bananas007,,pl-PL,,5.0,4.0,100.0,,,,,,155.0,1561.0,152.0,0.0,True,,,,,,,,,,,239.0,1231.0,85.0,-7.0,,,,,,,,,,,,,,,,,80.0,1181.0,91.0,129.0,,0.0,1500.0,500.0,0.0,True,4.0,1415.0,435.0,0.0,True,2183.0,1541.0,45.0,4.0,,,,,,,,PL,,,1637116.0,0.0
j_mae,,es-ES,,0.0,0.0,,,,,,,1.0,2200.0,382.0,0.0,True,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,2.0,1099.0,228.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,418.0,0.0
ahmetcanberlioz,,tr-TR,,21.0,7.0,90.0,12.0,1746.0,210.0,71.0,True,661.0,1936.0,74.0,0.0,,3.0,1649.0,291.0,0.0,True,1.0,1390.0,306.0,0.0,True,2581.0,1679.0,74.0,8.0,,,,,,,53.0,1502.0,173.0,18.0,True,3.0,1329.0,289.0,0.0,True,8732.0,1693.0,45.0,31.0,,2.0,1411.0,343.0,0.0,True,2.0,1726.0,409.0,0.0,True,808.0,1778.0,148.0,62.0,True,,,,,,,,,,2410402.0,4236.0
alphabakercharlie,,en-US,,0.0,0.0,86.0,,,,,,2.0,1117.0,227.0,0.0,True,,,,,,,,,,,11.0,938.0,113.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,3.0,1049.0,192.0,0.0,True,,,,,,,,,,5263.0,0.0
perdonkasparov,,es-ES,,0.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,4260.0,1851.0,45.0,-4.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,1.0,1741.0,406.0,0.0,True,0.0,1500.0,500.0,0.0,True,194.0,1928.0,49.0,11.0,,,,,,,,AR,,,1962894.0,0.0
yadira55,,es-ES,,0.0,0.0,78.0,,,,,,2.0,1187.0,293.0,0.0,True,,,,,,,,,,,4.0,1441.0,208.0,0.0,True,1.0,1409.0,378.0,0.0,True,,,,,,,,,,,2.0,924.0,245.0,0.0,True,2.0,1246.0,285.0,0.0,True,3.0,1137.0,246.0,0.0,True,3.0,1193.0,229.0,0.0,True,,,,,,,,,,4574.0,0.0
karimova_sofi,,ru-RU,,9.0,7.0,97.0,,,,,,1394.0,1167.0,79.0,0.0,,,,,,,,,,,,2.0,1174.0,229.0,0.0,True,,,,,,,,,,,,,,,,2.0,1087.0,235.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1493.0,282.0,0.0,True,431.0,1189.0,45.0,37.0,,,,,,1.0,4.0,,,,341087.0,0.0
azeemismail,,en-US,,1.0,1.0,73.0,,,,,,,,,,,,,,,,,,,,,21.0,864.0,107.0,-210.0,,,,,,,,,,,,,,,,,431.0,726.0,66.0,-4.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1251.0,294.0,0.0,True,,,,,,,,,,114856.0,0.0
sanjeevprr123,,en-GB,,2.0,2.0,90.0,,,,,,,,,,,,,,,,,,,,,63.0,1468.0,88.0,-89.0,,,,,,,,,,,,,,,,,2.0,1184.0,264.0,0.0,True,43.0,1513.0,84.0,45.0,,0.0,1500.0,500.0,0.0,True,3684.0,1802.0,52.0,-2.0,,,,,,,,,,,2809545.0,0.0
pushpa123456,,en-US,,41.0,48.0,90.0,1.0,1344.0,278.0,0.0,True,10715.0,2137.0,76.0,0.0,,,,,,,46.0,1510.0,135.0,1.0,True,27967.0,2124.0,53.0,41.0,,,,,,,4.0,2039.0,237.0,0.0,True,,,,,,14088.0,1808.0,45.0,8.0,,1.0,1252.0,308.0,0.0,True,16.0,1853.0,144.0,-173.0,True,25.0,2019.0,135.0,-61.0,True,,,,,,,NP,Kathmandu,,10762442.0,2607.0
hai3,,en-US,,11.0,19.0,100.0,,,,,,114.0,2243.0,79.0,0.0,,,,,,,,,,,,568.0,2117.0,54.0,25.0,,,,,,,,,,,,6.0,1560.0,185.0,0.0,True,511.0,2008.0,46.0,21.0,,0.0,1500.0,500.0,0.0,True,11.0,1807.0,155.0,0.0,True,165.0,2193.0,66.0,34.0,,,,,,,,,,,472605.0,0.0
nandu1901,,en-US,,0.0,3.0,83.0,,,,,,214.0,1521.0,113.0,0.0,True,,,,,,72.0,885.0,111.0,8.0,True,347.0,958.0,64.0,-82.0,,,,,,,,,,,,,,,,,40.0,812.0,90.0,-60.0,,0.0,1500.0,500.0,0.0,True,5.0,1112.0,256.0,0.0,True,7.0,1150.0,153.0,0.0,True,,,,,,,IN,,,116853.0,0.0
heinrichmeister,,de-DE,,1.0,1.0,100.0,,,,,,28.0,1965.0,227.0,73.0,True,,,,,,,,,,,152.0,1525.0,88.0,-41.0,,,,,,,,,,,,,,,,,4.0,1498.0,204.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,6.0,1749.0,204.0,0.0,True,,,,,,,AT,Hannover,,49389.0,0.0
jfmillan,,es-ES,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,1749.0,399.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,1524.0,0.0
someuser_04,,uk-UA,,1.0,0.0,87.0,,,,,,,,,,,,,,,,,,,,,15090.0,1861.0,45.0,-1.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1677.0,269.0,0.0,True,,,,,,,,,,6049771.0,0.0
kasra_2030,,fa-IR,,0.0,0.0,,,,,,,1.0,1429.0,409.0,0.0,True,,,,,,,,,,,2.0,1233.0,255.0,0.0,True,,,,,,,,,,,,,,,,5.0,1030.0,174.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1278.0,304.0,0.0,True,14.0,1965.0,117.0,64.0,True,,,,,,,,,,12162.0,0.0
leonardogamero_5mon,,es-ES,,0.0,0.0,79.0,,,,,,,,,,,,,,,,,,,,,28.0,1076.0,96.0,-32.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,8783.0,0.0
mcdonaldsijamba,,en-US,,0.0,3.0,83.0,,,,,,72.0,1547.0,77.0,0.0,,,,,,,,,,,,2505.0,1868.0,45.0,-19.0,,,,,,,,,,,,,,,,,8.0,1489.0,141.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1343.0,263.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,745643.0,0.0
y01yogendra,,en-US,,5.0,2.0,97.0,,,,,,1995.0,1465.0,75.0,0.0,,1.0,1565.0,337.0,0.0,True,,,,,,382.0,1760.0,109.0,-20.0,,,,,,,,,,,,,,,,,13852.0,1821.0,45.0,-17.0,,0.0,1500.0,500.0,0.0,True,52.0,1763.0,131.0,9.0,True,112.0,1988.0,87.0,35.0,,,,,,,,,,,2728863.0,129.0
ajeet123,,en-US,,0.0,0.0,93.0,,,,,,,,,,,,,,,,,,,,,53.0,1536.0,70.0,-32.0,,,,,,,,,,,,,,,,,2.0,1499.0,245.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,246.0,1559.0,50.0,20.0,,,,,,,,,,,158903.0,0.0
uums,,fa-IR,,0.0,0.0,93.0,,,,,,10.0,1628.0,133.0,0.0,True,,,,,,,,,,,248.0,1424.0,56.0,-6.0,,,,,,,,,,,,,,,,,35.0,1217.0,81.0,-27.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,64.0,1445.0,69.0,22.0,,,,,,,,,,,143627.0,0.0
badpitre59,,fr-FR,,0.0,0.0,,,,,,,58.0,1635.0,91.0,0.0,,,,,,,,,,,,1.0,1677.0,328.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,2.0,20.0,1.0,13.0,,,,383.0,0.0
stefanek75,,fr-FR,,0.0,1.0,80.0,,,,,,644.0,2256.0,61.0,0.0,,,,,,,,,,,,1230.0,1590.0,90.0,-24.0,,,,,,,,,,,,,,,,,96.0,1215.0,102.0,-18.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,34.0,1661.0,114.0,35.0,True,,,,,4.0,25.0,FR,paris,,729209.0,0.0
melancholiastclair,,en-US,,0.0,0.0,60.0,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,1.0,1240.0,291.0,0.0,True,0.0,1500.0,500.0,0.0,True,4.0,1228.0,178.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,6281.0,0.0
partha_567,,en-US,,0.0,0.0,70.0,,,,,,353.0,1041.0,100.0,0.0,,,,,,,,,,,,2.0,948.0,241.0,0.0,True,,,,,,,,,,,,,,,,6.0,853.0,167.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1396.0,358.0,0.0,True,,,11.0,10.0,,,,,,1333.0,0.0
barakan,,tr-TR,,4.0,4.0,100.0,,,,,,10.0,1796.0,127.0,0.0,True,,,,,,,,,,,8168.0,2257.0,45.0,-3.0,,,,,,,,,,,,,,,,,1.0,1650.0,287.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1468.0,336.0,0.0,True,,,,,,,TR,Mugla,,3356269.0,0.0
chaoyaome,,en-US,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1243.0,242.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,485.0,0.0
entangle,,de-DE,,0.0,2.0,87.0,,,,,,259.0,1892.0,76.0,0.0,,,,,,,,,,,,816.0,1329.0,48.0,-6.0,,,,,,,,,,,,,,,,,236.0,1067.0,67.0,-20.0,,0.0,1500.0,500.0,0.0,True,11.0,1868.0,127.0,0.0,True,512.0,1760.0,53.0,-18.0,,6.0,21.0,,,,,,,,783032.0,0.0
malikop,,en-US,,0.0,0.0,43.0,,,,,,2.0,1223.0,278.0,0.0,True,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,8.0,1442.0,131.0,0.0,True,,,,,,,,,,20465.0,0.0
timofei-2012,,ru-RU,,0.0,0.0,75.0,,,,,,3.0,1122.0,225.0,0.0,True,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,3.0,1223.0,240.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,883.0,360.0,0.0,True,1.0,1361.0,324.0,0.0,True,,,5.0,4.0,,,,,,1256.0,0.0
yakazulu,,es-ES,,8.0,11.0,97.0,,,,,,,,,,,,,,,,6.0,1305.0,208.0,0.0,True,14006.0,1915.0,45.0,19.0,,,,,,,,,,,,,,,,,3329.0,1874.0,45.0,-41.0,,0.0,1500.0,500.0,0.0,True,2.0,1511.0,252.0,0.0,True,30.0,1685.0,143.0,16.0,True,,,,,,,AR,islas canarias,,4069699.0,34.0
keylion,,pl-PL,,0.0,1.0,100.0,,,,,,3063.0,1668.0,74.0,0.0,,,,,,,,,,,,208.0,1103.0,56.0,-5.0,,,,,,,,,,,,,,,,,418.0,1137.0,49.0,-14.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,27.0,1339.0,94.0,112.0,,1.0,6.0,2.0,16.0,15.0,20.0,,,,139463.0,0.0
ufell4it,,en-US,,0.0,0.0,89.0,,,,,,,,,,,,,,,,15.0,1128.0,123.0,80.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,1.0,1265.0,290.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,1267.0,0.0
